id,reported_at,neighbourhood,latitude,longitude,severity_iron_marks,weather,reporter_mood,swallowed_object,reporter_quote,citizen_id
b78d5a98-4cd2-4c0b-8d89-0d3a6df17f6b,2026-03-16T12:25:10+00:00,Haga,57.70255,11.968387,2,regn,philosophical,,I waved at it. It waved back.,cit-01372
f646951b-4f1f-4a16-a407-8fc73bf6efa5,2026-04-15T23:19:00+00:00,Annedal,57.69835,11.962749,4,regn,frustrated,philosophy notes,I named it. It is now part of the family.,cit-02077
ecf3f2fa-be20-4680-a9a6-fcbc9da063b5,2026-03-13T19:17:22+00:00,Kortedala,57.778107,12.042487,4,regn,frustrated,dog leash,I now buy tyres in pairs. As a precaution.,
af3471a9-8e9e-485e-b12f-d356fc0b2f27,2026-03-29T07:25:37+00:00,Kortedala,57.768217,12.052012,5,slask,vengeful,dog leash,My XC40 said something I cannot repeat.,cit-02789
32142219-2be8-4c79-a80d-e605bbf67786,2026-02-26T12:10:31+00:00,Kortedala,57.776943,12.062889,4,snö,frustrated,dog leash,It contains a smaller car.,cit-01185
9145c1a8-b6f8-45d6-8da2-4ea49317e1fc,2026-03-31T19:55:59+00:00,Kortedala,57.772567,12.047373,3,regn,vengeful,bicycle pedal,I was not surprised. That is the most Gothenburg thing about this.,cit-01169
e4826b01-f336-47db-acee-495e35bd7c05,2026-03-09T06:21:24+00:00,Majorna,57.694414,11.918977,4,dimma,lagom,linen napkin,I have insurance for tyres now. Just for this road.,cit-02616
efdb97f3-502f-4d59-9bcf-2070296800ba,2026-03-10T05:43:02+00:00,Haga,57.703541,11.951274,2,sol,amused,wedding confetti,"Lagom-sized, by Gothenburg standards.",cit-01294
6b44571c-1dc2-4790-9db3-68915756d4cc,2026-03-13T17:42:55+00:00,Majorna,57.69228,11.943573,3,regn,amused,oat milk carton,I stopped to think about my life choices. The pothole was the prompt.,cit-02588
45a1aaa1-3a05-4464-961b-20c8c2f9e506,2026-02-26T11:15:52+00:00,Hisingen,57.706744,11.857947,2,regn,vengeful,lost mitten,It contains its own weather system. We named it Eva.,cit-00051
67020f2d-168c-411e-abd7-838bceb84a7e,2026-05-09T09:15:01+00:00,Hisingen,57.701377,11.936461,3,slask,vengeful,Volvo emblem,My V90 said 'good morning' and then 'goodbye'.,cit-01836
6e64977f-7b84-47b9-968a-f7587a2415fe,2026-03-02T03:33:54+00:00,Annedal,57.698892,11.968794,3,regn,lagom,,I turned around. The road did too.,
d6b1f42a-f00b-407f-847f-0d11166afd0f,2026-04-23T06:39:03+00:00,Linné,57.694089,11.95607,2,regn,philosophical,vinyl 7-inch,I waved at it. It waved back.,cit-02521
9c150d21-2e6e-4657-8391-5d868e3b9057,2026-02-13T12:12:37+00:00,Gamlestaden,57.729049,12.002028,1,dimma,vengeful,tram token,I learned three new words today.,cit-02341
f42b21be-6ddd-4923-979b-b1d1dd5aaf92,2026-03-21T21:52:18+00:00,Frölunda,57.655746,11.935215,3,snö,resigned,,"It is, on balance, well-formed.",cit-00844
062078e6-4786-4598-b67e-e90617d63e6c,2026-04-04T19:26:30+00:00,Hisingen,57.717675,11.946075,3,slask,vengeful,lost mitten,I have a friend who drives slower because of this exact pothole.,cit-00449
2a0d8f38-0646-45c9-bd61-d8c6aa1412bd,2026-05-05T16:44:01+00:00,Kortedala,57.768105,12.050281,3,snö,frustrated,dog leash,The pothole and I have signed an NDA.,cit-01250
c70816bd-2f94-4a9e-95e0-5b8c82321e7e,2026-04-13T08:35:26+00:00,Frölunda,57.657454,11.963244,4,snö,philosophical,,It echoes.,cit-00868
fc386f48-e716-42ad-9b0c-b1432085210f,2026-04-29T05:55:50+00:00,Frölunda,57.666685,11.939487,5,slask,resigned,,I was not surprised. That is the most Gothenburg thing about this.,
243cdec3-2de0-4ccd-baeb-0140b194f036,2026-04-23T16:31:53+00:00,Annedal,57.69943,11.951087,3,regn,frustrated,philosophy notes,My V60 has trauma.,cit-00549
241f9180-2faa-46e4-886c-2951cda774be,2026-04-09T14:31:53+00:00,Annedal,57.698864,11.961754,3,regn,frustrated,bicycle bell,The pothole has more depth than my last performance review.,cit-00406
53911d4a-13cd-4d3e-a897-986bfb5b3c7a,2026-03-24T11:26:12+00:00,Annedal,57.698285,11.951651,3,dimma,frustrated,student textbook,The pothole was in my path. The path is now in the pothole.,cit-02056
4bd1293c-bdd6-4e58-a148-3031348b59b7,2026-04-22T04:11:54+00:00,Kortedala,57.772156,12.061572,3,slask,frustrated,apartment key,It moves between Tuesdays and Thursdays.,
66a9a830-0b57-4140-9382-bba54377d208,2026-04-13T11:04:48+00:00,Kortedala,57.766082,12.05227,3,snö,vengeful,,I am here to report a pothole. I am also here to report a feeling.,cit-01417
736d8aed-c088-486a-99e4-bcbbbaee4487,2026-04-17T09:25:57+00:00,Vasastan,57.698072,11.971806,3,sol,resigned,cufflink,It is the third entry on the local pub quiz.,cit-02508
9d653ee1-a590-43e6-894f-c6969e3d6625,2026-03-04T12:06:03+00:00,Hisingen,57.71103,11.877029,4,slask,vengeful,industrial bolt,I yelled in Swedish. The pothole answered in Norwegian.,cit-02539
d95a69d2-7dbf-4c11-b023-a02c745c9a43,2026-05-11T12:55:27+00:00,Frölunda,57.669432,11.939087,3,regn,philosophical,,My V90 said 'good morning' and then 'goodbye'.,cit-00740
80697322-56a2-40b1-9093-b355432b65ec,2026-04-06T14:09:40+00:00,Gamlestaden,57.729945,12.004976,5,slask,frustrated,tram token,I respect it. I do not love it.,cit-01096
4bd79327-cc58-4329-85c0-dbee1fdb5997,2026-05-06T22:49:47+00:00,Hisingen,57.706186,11.889619,4,regn,vengeful,,The pothole and I have signed an NDA.,cit-00230
bfa519fd-3e98-475c-871e-364c20e25d25,2026-03-16T19:46:05+00:00,Majorna,57.7,11.927627,2,sol,amused,vintage tote,The chassis sounds like a confused harp.,cit-02752
afef7fa1-b6a5-49d8-a3c2-20cb693a8ed7,2026-04-01T04:35:12+00:00,Hisingen,57.708973,11.874953,4,slask,resigned,Volvo emblem,I have a season pass.,cit-00112
85894930-0f19-4dd5-b6a2-e26afc365110,2026-02-14T02:27:27+00:00,Hisingen,57.705776,11.928046,3,slask,frustrated,muffler bracket,I had thoughts at the bottom.,cit-00364
5b8e786b-5f3a-478b-bc6e-8ea31cbcad1e,2026-02-21T08:23:47+00:00,Majorna,57.695578,11.933976,4,regn,philosophical,vintage tote,The pothole asked for ID.,cit-02703
7bae39ab-a369-413d-9f1a-82df5fa75712,2026-03-31T09:33:34+00:00,Gamlestaden,57.7289,11.996688,5,snö,vengeful,,The road and I have a complicated relationship.,cit-02226
cb322d61-1426-43c6-9aab-c13cd5d2195f,2026-04-24T18:10:56+00:00,Frölunda,57.655746,11.931487,4,regn,resigned,,My V90 said 'good morning' and then 'goodbye'.,cit-01640
c105ba4a-d317-4dc8-883d-49dfed810545,2026-05-05T12:24:46+00:00,Frölunda,57.657199,11.934426,4,regn,philosophical,a smaller pothole,I avoided it for three years. Today I forgot.,cit-00637
027f3bbd-97be-472a-86ac-ca7980ee449b,2026-04-14T01:52:02+00:00,Gamlestaden,57.724325,11.998598,5,slask,vengeful,,I now buy tyres in pairs. As a precaution.,cit-00178
41e1f4c2-972e-425a-baa2-ed845d0473b9,2026-04-16T12:08:19+00:00,Centrum,57.711755,11.981225,5,dimma,frustrated,lunch deal flyer,I gave up at the pothole. I started a podcast.,cit-01611
bd6b616b-d8c7-476d-96c0-459e6f65a22e,2026-03-25T19:06:07+00:00,Hisingen,57.695383,11.859134,3,regn,vengeful,muffler bracket,I avoided it. I felt clever for four seconds. Then the next pothole.,cit-00008
3681f2b0-a20a-4fb2-8336-83a404243c66,2026-02-26T13:21:29+00:00,Hisingen,57.694217,11.904017,2,dimma,vengeful,,It is a feature of the neighbourhood now. The realtor mentioned it.,cit-00195
dbbd2233-8dd5-4f63-8c9d-ba8c5ca2fad2,2026-05-02T14:01:14+00:00,Linné,57.696147,11.960612,1,regn,philosophical,natural-wine cork,It rained inside my car. The car is closed.,cit-02523
50622bc6-4e86-4533-a707-2452416c3d07,2026-02-19T13:02:10+00:00,Hisingen,57.716132,11.908848,3,regn,frustrated,muffler bracket,I am here to report a pothole. I am also here to report a feeling.,cit-00170
66c20fdb-8939-4b0a-b646-72dd73a6d47d,2026-04-24T06:58:38+00:00,Kortedala,57.763085,12.062011,5,snö,vengeful,apartment key,I used to have an alignment.,cit-01185
d209abbc-4c8a-4adb-8bd6-a70c22979b4e,2026-04-29T13:06:24+00:00,Centrum,57.702451,11.968399,5,regn,resigned,tram pass,I now drive on the pavement. It is safer.,cit-02619
4c11bc49-06e5-411a-bae3-88bfbb5f9aac,2026-02-26T17:05:24+00:00,Linné,57.694438,11.950681,3,regn,philosophical,vintage scarf,The XC60 noticed before I did. The screen said 'we'll talk later'.,cit-01147
d2748a18-5cf3-449e-af01-9203eb2dfd61,2026-03-13T15:57:31+00:00,Lorensberg,57.701878,11.988962,3,dimma,amused,festival wristband,I considered driving around it. The detour goes through Norway.,cit-00369
f99a96f8-b646-4303-b16b-3a9f7d016efe,2026-04-14T12:41:09+00:00,Örgryte,57.71072,11.996988,1,regn,lagom,golf ball,I avoided it for three years. Today I forgot.,
75052863-c5b7-4319-ad05-4a561b24062d,2026-03-14T12:18:55+00:00,Annedal,57.691257,11.961794,4,regn,philosophical,thesis chapter,The Volvo Iron Mark survived. The wheel did not.,cit-01945
52fbbdc6-ab28-4016-a051-412c630dec2f,2026-05-09T12:17:45+00:00,Haga,57.704193,11.962104,1,regn,amused,second-hand cup,I tried to fill it with snow. It rejected the snow.,
b08138ff-7948-422f-8ffd-96530f94642b,2026-03-11T13:38:04+00:00,Linné,57.699548,11.94007,1,sol,lagom,vintage scarf,It contains a smaller car.,
0ec7377e-eae3-4aa6-974d-d564edad692c,2026-04-27T17:31:21+00:00,Hisingen,57.70859,11.921701,4,dimma,resigned,,It is in the GPS as 'Object of Interest'.,cit-00431
7c9a1b72-b608-4471-bdf9-bf455399ddaa,2026-05-05T07:26:02+00:00,Majorna,57.694718,11.93367,3,regn,lagom,oat milk carton,My therapist drives a different route to work.,
015c4664-7b19-4cd4-8458-d0a99960c889,2026-02-27T09:38:56+00:00,Frölunda,57.66768,11.935459,5,snö,lagom,,My V60 has trauma.,cit-00896
fbd3d599-b948-43a8-af5a-296fa4b6d4ab,2026-03-23T14:26:51+00:00,Örgryte,57.712856,11.997459,3,sol,lagom,golf ball,I was warned. I drove anyway. I learned.,cit-02838
bc1a697b-0b61-4778-be40-7f14570ca871,2026-04-17T05:40:12+00:00,Centrum,57.714548,11.974967,4,dimma,resigned,umbrella,I was not surprised. That is the most Gothenburg thing about this.,cit-01788
14fa6a21-e01f-483a-a85a-82b14131a56e,2026-03-19T00:06:26+00:00,Haga,57.703956,11.951611,4,regn,lagom,tourist postcard,I was warned. I drove anyway. I learned.,cit-01289
d3090228-e4ed-42f6-9e60-fbec226a25dd,2026-03-09T06:59:49+00:00,Kortedala,57.762683,12.044824,3,snö,frustrated,tram ticket,It is on the Volvo onboarding tour. New employees are shown it.,cit-01167
4afc6262-ae70-46bd-bc09-8c0cd97f01a2,2026-02-21T09:18:57+00:00,Annedal,57.696779,11.95413,5,regn,frustrated,bicycle bell,The pothole has a Google review. The owner replied.,cit-02036
ff29f970-ba2d-4a61-8ace-be9e93daaf32,2026-03-20T16:35:07+00:00,Hisingen,57.708705,11.872085,4,regn,frustrated,factory ID badge,I have a friend who drives slower because of this exact pothole.,cit-00250
6f297fc1-58ee-4094-904a-dc6f7bb9d080,2026-03-10T18:07:56+00:00,Linné,57.693411,11.951409,3,regn,lagom,vintage scarf,I stopped and waved at the pothole. It is a regular at this point.,cit-02490
e4384468-8e42-4ae2-9dc0-87647970dda1,2026-03-22T09:37:39+00:00,Örgryte,57.712219,11.994323,3,sol,lagom,tennis ball,The pothole asked for ID.,cit-02785
de453824-d1e1-4905-bf63-4d42fd9ea4ae,2026-02-20T21:28:49+00:00,Lorensberg,57.699218,11.980549,2,sol,philosophical,concert hall pin,I was not surprised. That is the most Gothenburg thing about this.,cit-02966
67f66b06-948f-4de2-9e15-fee043b8d78e,2026-04-02T05:52:09+00:00,Haga,57.702689,11.956298,1,regn,amused,wedding confetti,It contains a smaller car.,cit-01468
7ce15e33-afea-4666-bebe-91dff7c2104f,2026-03-03T15:19:35+00:00,Centrum,57.709414,11.973453,2,regn,frustrated,,It is in the official Volvo test track database. As a hazard scenario.,cit-01735
593e7573-5f6d-4fdd-8584-26b1c45beac1,2026-02-18T14:35:21+00:00,Gamlestaden,57.72607,12.001284,1,dimma,philosophical,shipyard rivet,I feel like the pothole and I are both trying our best.,cit-02326
33b3bb0d-abee-4838-a59a-119c57d28159,2026-03-05T12:00:59+00:00,Frölunda,57.662928,11.963657,5,snö,lagom,,The cinnamon bun did not survive.,cit-00862
5b2d0950-4cd5-4951-8ca1-896ce3176fc5,2026-03-04T15:34:16+00:00,Hisingen,57.697229,11.861943,3,slask,resigned,Volvo emblem,I drove around it. The detour was through 1972.,cit-00436
b518eb0d-60b3-4bed-8345-e88b779ffcb2,2026-03-05T07:42:57+00:00,Linné,57.691233,11.94832,3,sol,lagom,vinyl 7-inch,It used to be the parking spot for the bakery van.,
ce71b153-adfa-4455-adae-30cd1cbe681c,2026-04-24T12:25:19+00:00,Centrum,57.704128,11.966854,3,dimma,resigned,office lanyard,It is on the road from Volvo HQ. They commute around it.,cit-01646
f8f04fab-5d3d-4668-92fc-bc642117a629,2026-02-20T09:45:36+00:00,Centrum,57.708138,11.980931,5,sol,amused,office lanyard,I felt the suspension think.,cit-01638
e824616d-93dd-42a5-bcc3-64db038894e8,2026-04-01T15:52:44+00:00,Centrum,57.713713,11.962047,3,sol,resigned,lunch deal flyer,I waved at it. It waved back.,cit-01682
66258234-f3f3-46ba-8df9-1e32f01fb4bc,2026-03-31T17:57:41+00:00,Hisingen,57.703221,11.901163,5,regn,frustrated,,I lost a hubcap. I gained perspective.,cit-00073
f9d560bb-7b91-4390-a86d-1bd0185bd0b3,2026-03-23T12:22:11+00:00,Centrum,57.700562,11.976249,2,dimma,frustrated,umbrella,It was filled in 2019. It rose again in 2024.,cit-01645
79b09b63-55dc-4a96-baa2-7cb2f222f692,2026-04-24T23:14:16+00:00,Haga,57.701415,11.954313,1,regn,amused,vintage camera strap,I feel like the pothole and I are both trying our best.,cit-01522
c6fb12c0-d0ab-42d9-958d-56bc5537e68d,2026-02-13T12:50:33+00:00,Hisingen,57.704473,11.896831,4,dimma,vengeful,factory ID badge,It snowed yesterday. The pothole is now a fountain.,
90a324a7-a7c2-4b33-8294-eb1ca8694ef8,2026-03-25T04:36:14+00:00,Hisingen,57.699191,11.875602,5,dimma,frustrated,factory ID badge,The bicycle was reasonable. The car was not.,cit-00063
59d9e258-03b1-4415-b186-9b16d46a1238,2026-03-13T07:29:33+00:00,Annedal,57.695674,11.947274,5,regn,philosophical,,I tried to fill it with snow. It rejected the snow.,cit-00881
16e0bc4c-5876-4272-924a-bd80f654dd95,2026-05-04T01:05:08+00:00,Hisingen,57.696079,11.850136,5,snö,frustrated,factory ID badge,The trolleybus driver pointed and laughed.,cit-01320
abb04383-efe8-4e4a-b2b9-e7d5a8d6f169,2026-04-02T15:34:03+00:00,Centrum,57.703714,11.979057,2,regn,resigned,umbrella,There is a smaller pothole inside the larger pothole. We call it Lille Per.,
d6b27a96-9d59-4387-91ca-c224ffcb3bb8,2026-05-12T20:30:33+00:00,Centrum,57.704319,11.966714,1,regn,resigned,,"I stopped, got out, and apologised.",cit-01691
91f6943a-37a7-450f-b730-c3e0dc40d5d2,2026-04-08T07:52:23+00:00,Annedal,57.691061,11.969486,5,regn,frustrated,philosophy notes,I avoided it. I felt clever for four seconds. Then the next pothole.,cit-02065
97ca0c4a-344e-4c32-ba8e-d9776519510e,2026-04-11T09:00:54+00:00,Frölunda,57.651774,11.957153,3,slask,philosophical,,My toddler asked 'are we there yet'. We were two metres from home.,
3f29bdd3-e8e7-443a-9963-d93584f8e27c,2026-02-23T17:21:41+00:00,Annedal,57.691838,11.950221,1,regn,frustrated,student textbook,I had thoughts at the bottom.,cit-01901
f9bf0bc6-bd18-4584-a05f-0e3009335f21,2026-03-05T16:08:03+00:00,Frölunda,57.657135,11.942893,5,snö,philosophical,,I now believe in road spirits.,cit-01776
af049bf4-f7ef-4a8d-af4d-deccb5031144,2026-03-10T09:26:08+00:00,Centrum,57.714789,11.973358,4,dimma,resigned,press card,It contains atmospheric conditions.,cit-01705
6efec194-df74-4e31-9bfd-86eecdb3ca51,2026-04-03T06:25:47+00:00,Haga,57.705098,11.969195,3,regn,amused,,My fika thermos achieved orbit.,cit-01388
c228835e-2309-4f45-81a5-32c6702cfdd1,2026-03-12T06:43:31+00:00,Frölunda,57.663003,11.95031,3,regn,resigned,,It moves between Tuesdays and Thursdays.,cit-00421
6e033b4e-3aa7-4351-ad73-e85c7ff4e9ba,2026-04-20T06:49:50+00:00,Frölunda,57.669173,11.936442,4,regn,lagom,,I respect it. I do not love it.,cit-00487
a74aadaf-4e05-401c-84f4-672a1f1f386f,2026-04-20T11:49:13+00:00,Linné,57.692277,11.958017,3,sol,philosophical,second-hand book,The XC60 noticed before I did. The screen said 'we'll talk later'.,cit-02456
4640379f-8e9e-49c1-ab21-6dd33dfec395,2026-04-15T07:22:11+00:00,Frölunda,57.664198,11.950493,4,snö,resigned,,It is now load-bearing.,cit-00684
194d59c1-c748-43b5-a1cb-60941d349285,2026-02-22T11:16:41+00:00,Hisingen,57.711178,11.863954,2,slask,vengeful,muffler bracket,It is in the official Volvo test track database. As a hazard scenario.,cit-01548
b03004db-ddf4-45f7-8814-cd685ff099da,2026-03-05T09:46:58+00:00,Frölunda,57.656751,11.95434,5,regn,resigned,,The pothole was in my path. The path is now in the pothole.,cit-02944
6c6de04b-2337-423d-b2f8-039b7c1fa4ef,2026-03-19T22:18:13+00:00,Hisingen,57.718381,11.930122,5,dimma,vengeful,hubcap,I yelled in Swedish. The pothole answered in Norwegian.,cit-00149
305431ad-e48f-47ad-81a7-cc11a7003760,2026-03-28T16:35:22+00:00,Kortedala,57.778564,12.053472,2,slask,vengeful,bicycle pedal,It is the third entry on the local pub quiz.,cit-02341
e312a81b-7c67-48e3-ab49-788b554d5a4a,2026-04-10T10:06:17+00:00,Hisingen,57.704273,11.93968,3,slask,vengeful,,It was deeper than the conversation we were having in the car.,cit-00217
c5d4923f-9d40-4e90-a6aa-9fa89fd73d29,2026-03-09T11:28:54+00:00,Annedal,57.694221,11.959808,3,sol,frustrated,,The pothole has more depth than my last performance review.,cit-02133
6e08bb1a-5b3e-4f91-afe4-0d9871adf1d5,2026-02-18T11:32:33+00:00,Hisingen,57.717809,11.857617,3,regn,vengeful,,I have driven a Volvo since 1991. I have never driven over this pothole.,
35edb5f7-d9be-4b54-a44d-c504af4319f2,2026-04-01T11:09:11+00:00,Linné,57.699711,11.955656,3,regn,philosophical,,It is in the GPS as 'Object of Interest'.,cit-02404
9614e167-831f-4c9a-99b7-ee918b6d7bb3,2026-05-10T08:50:36+00:00,Haga,57.709516,11.952277,1,regn,amused,,The bicycle was reasonable. The car was not.,cit-02743
ba2d802a-576f-48f2-9fc2-debff65c56c3,2026-05-05T12:36:08+00:00,Kortedala,57.77746,12.058942,3,snö,frustrated,1980s coin,I avoided it for three years. Today I forgot.,cit-00956
49f17782-03d0-46ad-8488-5cc3809535b5,2026-04-02T10:27:54+00:00,Centrum,57.700213,11.966183,5,regn,resigned,umbrella,It is technically a feature now.,cit-02626
2a73bc49-8226-4d13-b68a-05377d335732,2026-03-01T14:44:10+00:00,Majorna,57.698136,11.919932,1,regn,philosophical,,The pothole is older than my marriage.,cit-02629
04403266-7ba7-4b9f-bc1e-20bbbd23ba41,2026-02-24T12:44:33+00:00,Frölunda,57.664588,11.950139,2,snö,philosophical,,The pothole has been in three Eurovision finals.,cit-00807
eaee3043-2f5f-4874-89b2-92afcf1d7216,2026-04-08T13:28:26+00:00,Gamlestaden,57.728716,11.990395,4,dimma,philosophical,shipyard rivet,I was warned. I drove anyway. I learned.,cit-02001
0b42e60a-926f-4583-9e69-58776888cc83,2026-03-02T12:47:19+00:00,Vasastan,57.69946,11.966093,2,sol,resigned,antique brass key,I have driven this road for 27 years. The pothole has driven it for 28.,cit-02936
14ec890e-1e03-461a-804c-49dd626fbe98,2026-04-13T15:33:18+00:00,Hisingen,57.70724,11.914201,4,regn,vengeful,factory ID badge,I was warned. I drove anyway. I learned.,cit-02654
904411f4-2623-41d9-a8c0-2d2b8d377026,2026-02-27T07:04:37+00:00,Gamlestaden,57.728292,11.994598,2,slask,vengeful,tram token,The seatbelt held. Everything else loosened.,cit-02332
d6231aea-1f2d-46af-b5eb-1c1caaabf420,2026-02-15T10:37:38+00:00,Kortedala,57.765306,12.06565,2,snö,frustrated,tram ticket,I considered driving around it. The detour goes through Norway.,cit-01092
675eabd8-8622-4d21-b3dd-ed0881091daa,2026-04-11T05:25:53+00:00,Majorna,57.694312,11.943058,3,regn,lagom,vinyl record,It is on the official Gothenburg map. As a landmark.,cit-02754
57ebad85-3fa3-473d-90e2-aed5b378c0c3,2026-02-19T14:13:48+00:00,Frölunda,57.664243,11.945281,5,regn,resigned,,The cargo bike survived. The cargo did not.,cit-00640
5bdfa06d-09f3-4f1e-b75f-df009fd56022,2026-02-28T07:16:37+00:00,Majorna,57.692745,11.945731,3,regn,philosophical,,It is on the road from Volvo HQ. They commute around it.,
7e3e4b69-ab29-4dcd-8411-2ec3dbbd5a04,2026-05-02T15:03:04+00:00,Annedal,57.6963,11.946543,3,regn,frustrated,bicycle bell,It connects to a parallel Gothenburg.,cit-01901
a73e38d4-860d-4490-b763-9ddcbe91d701,2026-04-26T23:54:02+00:00,Centrum,57.700261,11.968644,1,regn,resigned,umbrella,I now drive on the pavement. It is safer.,cit-01828
1b6563cc-04c7-4478-b3ee-fb513b154b36,2026-02-17T16:36:59+00:00,Hisingen,57.710266,11.949394,2,regn,resigned,muffler bracket,The pothole has a Google review. The owner replied.,cit-00179
6e516674-b503-4dc5-b639-3e3eed1d1d1a,2026-02-22T07:28:04+00:00,Majorna,57.694748,11.940528,3,regn,philosophical,sourdough loaf,"It opens at 7am, like the bakery.",cit-02636
a96226e2-0859-4d97-8145-5b8e270a3714,2026-02-14T18:07:39+00:00,Hisingen,57.694091,11.898848,5,slask,vengeful,muffler bracket,My XC40 said something I cannot repeat.,cit-00033
86d27cc8-b397-4072-8d93-cb3059bd1d19,2026-04-19T06:20:20+00:00,Hisingen,57.696593,11.937242,2,slask,vengeful,lost mitten,It used to be the parking spot for the bakery van.,cit-00430
54870ae5-e9fa-409d-a42d-ef580330a315,2026-04-22T06:44:16+00:00,Frölunda,57.66729,11.940307,4,regn,resigned,,It is on the Volvo onboarding tour. New employees are shown it.,cit-00819
eda17af1-cc91-43a4-8373-f5e0cdb9e684,2026-04-16T07:20:06+00:00,Majorna,57.701236,11.923392,1,regn,philosophical,oat milk carton,I have insurance. The insurance has a question.,cit-02938
b48ade43-7032-4559-b857-608fd9b04ded,2026-02-21T00:16:19+00:00,Kortedala,57.767746,12.042278,5,regn,vengeful,,It contains a smaller car.,cit-01111
8c9422e7-61f1-43a5-8938-166f2c53ec87,2026-04-08T07:45:53+00:00,Linné,57.698047,11.952986,4,sol,philosophical,vinyl 7-inch,I am here to report a pothole. I am also here to report a feeling.,cit-02579
871b5d16-5c76-4ef8-b295-1ab7a0c66588,2026-04-19T07:36:25+00:00,Örgryte,57.704904,11.997546,3,regn,lagom,golf ball,It moves between Tuesdays and Thursdays.,cit-02844
ffa19e81-3578-4f66-98e9-c1e7a0a58ddf,2026-04-18T11:33:12+00:00,Linné,57.69262,11.957618,3,regn,philosophical,vintage scarf,I composed a haiku. The pothole inspired it. The car broke.,cit-01350
41099f59-0e1b-47bc-9268-b279c9cfa9b4,2026-04-30T06:50:42+00:00,Hisingen,57.696801,11.853956,3,slask,vengeful,lost mitten,It is now load-bearing.,cit-00326
4f0f25f9-3a0e-4c7c-9dbc-2ff6b6c09911,2026-03-21T05:38:56+00:00,Lorensberg,57.698414,11.976974,1,sol,philosophical,concert hall pin,The pothole has more depth than my last performance review.,cit-02960
67899e97-0873-4339-ae8e-b1bb2d6abeab,2026-03-20T11:34:43+00:00,Annedal,57.691262,11.958625,3,regn,frustrated,student textbook,My grandmother fell into a pothole on this exact street in 1962.,cit-02060
2f4964c2-fafb-4071-9193-d03545bf6230,2026-03-31T11:02:14+00:00,Kortedala,57.776828,12.045919,4,snö,resigned,apartment key,I have insurance for tyres now. Just for this road.,cit-01246
c596d859-efe4-494c-8fa1-23d718721e7d,2026-03-07T14:42:26+00:00,Hisingen,57.703086,11.88173,4,slask,frustrated,factory ID badge,I learned three new words today.,cit-00132
29b1571d-a847-4792-8697-941fea062f12,2026-04-24T09:18:40+00:00,Frölunda,57.657659,11.957082,5,regn,resigned,,"The pothole reports me to the city, not the other way around.",cit-02302
b1d5b6d0-45bc-4f5c-833e-1bc326bc8ff1,2026-05-05T05:34:16+00:00,Annedal,57.693963,11.965198,3,sol,lagom,thesis chapter,It contained a smaller pothole. Russian dolls but Swedish.,cit-02050
c52671cb-f83f-475e-8d15-9d221ee82311,2026-02-12T04:25:01+00:00,Kortedala,57.769086,12.061547,3,slask,frustrated,bicycle pedal,"The pothole has an Instagram. 4,000 followers.",cit-00998
f7848ff6-6dd6-4ec2-a3a8-9b24224d43ef,2026-03-24T05:51:56+00:00,Linné,57.692452,11.945093,3,sol,lagom,natural-wine cork,It does not show up on Google Street View. They were afraid.,cit-02514
7eeca56c-d121-435e-b45c-1ef1b4844819,2026-03-09T06:02:26+00:00,Frölunda,57.669142,11.944023,4,slask,philosophical,,"The pothole has an Instagram. 4,000 followers.",cit-00068
eadf5f27-8b20-4299-a73b-0b30de56e633,2026-05-05T13:56:32+00:00,Annedal,57.69119,11.956264,1,regn,philosophical,,"It is, on balance, well-formed.",cit-01784
e395c4b4-4752-4a89-91b5-39370658cfbe,2026-02-19T18:03:14+00:00,Haga,57.702259,11.951226,2,dimma,amused,cinnamon bun,The pothole has Wi-Fi.,
9e090697-972a-4a1d-a6b1-9899e3bdc286,2026-02-22T07:25:22+00:00,Hisingen,57.700516,11.897933,4,dimma,resigned,industrial bolt,It contains atmospheric conditions.,cit-00073
e909697f-f523-47ec-899a-295326344c50,2026-03-04T20:15:11+00:00,Majorna,57.701383,11.931517,2,sol,lagom,oat milk carton,The pothole rejected the cinnamon bun. The cinnamon bun was free.,cit-02595
f41a7f97-e444-42da-9df8-3448e00dfecf,2026-05-12T19:17:03+00:00,Haga,57.705688,11.95113,2,regn,amused,wedding confetti,I turned around. The road did too.,cit-01461
ce7da9d4-dfca-4192-9f42-15a009678b9e,2026-03-11T17:07:59+00:00,Haga,57.702647,11.950736,3,regn,amused,second-hand cup,It moves between Tuesdays and Thursdays.,cit-01761
9b8574c5-2ba4-44e0-b6c0-241c6e7191b1,2026-04-21T07:30:46+00:00,Hisingen,57.714576,11.880765,5,slask,vengeful,,It is technically a feature now.,cit-00212
81741db2-3ba7-4ee5-98ba-c6b047f13c11,2026-04-14T14:46:18+00:00,Gamlestaden,57.725673,11.993169,2,slask,vengeful,tram token,I avoided it. I felt clever for four seconds. Then the next pothole.,cit-02813
095fd23f-483e-4ddb-81a0-fd85bbd80401,2026-03-12T09:30:33+00:00,Annedal,57.696287,11.966359,5,regn,lagom,student textbook,I now believe in road spirits.,cit-01912
9ebcaa55-4487-4ef2-a3d5-e8abf71f8155,2026-02-12T05:04:28+00:00,Annedal,57.696152,11.953891,4,sol,philosophical,thesis chapter,My grandmother fell into a pothole on this exact street in 1962.,cit-00072
